episode,total_reward,episode_length,success,total_loss,worker_loss,value_loss,entropy_bonus,manager_loss,grad_norm,encoder_grad_norm,manager_grad_norm,worker_grad_norm,value_head_grad_norm,manager_value_head_grad_norm,returns_mean,returns_min,returns_max,advantages_mean,advantages_abs_mean,values_mean,value_min,value_max,manager_values_mean,manager_value_min,manager_value_max,log_prob_mean,log_prob_min,log_prob_max,entropy_mean,entropy_min,entropy_max,num_steps,action_min,action_max,action_coverage,action_histogram,reward_min,reward_max,nonzero_reward_steps,positive_reward_steps,nonzero_reward_fraction,nonzero_return_steps,nonzero_return_fraction,has_reward_signal,has_return_signal,num_goal_updates,final_hidden_norm,final_goal_norm,final_step_count,reward_moving_avg,success_moving_avg,loss_moving_avg
361,0.0,1000,False,-0.01860741712152958,0.000806263298727572,4.834011269849725e-05,1.9438135623931885,2.8486415430961642e-06,0.00114558229688555,0.0007784280995403219,4.1345275143435255e-05,0.0004522483539306208,0.0006973861398881161,0.00011757071872307022,0.0,0.0,0.0,0.0004132911853957921,0.005940983537584543,-0.0004132911853957921,-0.008908160030841827,0.01556173712015152,-0.00043421078589744866,-0.005202598869800568,0.0023452285677194595,-1.9473885297775269,-2.0376362800598145,-1.7916816473007202,1.9438135623931885,1.943039894104004,1.944150447845459,1000,0,6,1.0,"144,149,148,150,151,124,134",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.42057958245277405,1000,0.009770000000000001,0.05,-0.017631671484559776
362,0.0,1000,False,-0.017409827560186386,0.0020061444956809282,4.4061562221031636e-05,1.9438308477401733,3.052977262996137e-06,0.0016635219799354672,0.000772500642473076,5.403791850835852e-05,0.0004733876425201191,0.001380733603026804,0.00019263193222450638,0.0,0.0,0.0,0.001027813763357699,0.005723706912249327,-0.001027813763357699,-0.008698694407939911,0.024371284991502762,-0.0007124989642761648,-0.004359986633062363,0.002069219946861267,-1.9480465650558472,-2.039010763168335,-1.7881741523742676,1.9438308477401733,1.9427697658538818,1.9440968036651611,1000,0,6,1.0,"135,153,144,154,144,134,136",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.4183708429336548,1000,0.009770000000000001,0.05,-0.016630878020077944
363,0.0,1000,False,-0.017402371391654015,0.002019875682890415,3.18239581247326e-05,1.94384765625,3.1696558835392352e-06,0.0015664910897612572,0.0006720522205612522,4.970019791066173e-05,0.00032929913449130516,0.0013629882418370314,0.00018329011479093835,0.0,0.0,0.0,0.001038267626427114,0.0049697342328727245,-0.001038267626427114,-0.01074790209531784,0.011764958500862122,-0.0006776711670681834,-0.0057684071362018585,0.0020117443054914474,-1.9438858032226562,-2.0404305458068848,-1.7911865711212158,1.94384765625,1.9429528713226318,1.944190263748169,1000,0,6,1.0,"130,150,170,138,146,147,119",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.4042436480522156,1000,0.009770000000000001,0.05,-0.015625368058681487
364,0.0,1000,False,-0.018184814602136612,0.0012386166490614414,2.9310504032764584e-05,1.9438458681106567,3.7249585602694424e-06,0.001078003435395658,0.0005211776421679842,5.157636582733246e-05,0.0003263094820414599,0.000865629401313043,0.00017892188052481516,0.0,0.0,0.0,0.0006381201092153788,0.004079608246684074,-0.0006381201092153788,-0.014419905841350555,0.024305231869220734,-0.0006598113104701042,-0.007373105734586716,0.002186950296163559,-1.9466123580932617,-2.0422916412353516,-1.7867143154144287,1.9438458681106567,1.9428337812423706,1.9441847801208496,1000,0,6,1.0,"130,157,150,128,169,132,134",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.39724186062812805,1000,0.009770000000000001,0.05,-0.014866886846721172
365,0.0,1000,False,-0.02500573918223381,-0.005586943123489618,3.756017395062372e-05,1.9438081979751587,5.072881322121248e-06,0.003735755803063512,0.0010576395023387368,7.626256492975145e-05,0.0004093474317030166,0.0035509044507233524,0.00023444977257736934,0.0,0.0,0.0,-0.002874083584174514,0.004313524812459946,0.002874083584174514,-0.00624489039182663,0.022969484329223633,-0.0008644861518405378,-0.0046381838619709015,0.002431195229291916,-1.9442251920700073,-2.0406436920166016,-1.7881264686584473,1.9438081979751587,1.942867398262024,1.9441972970962524,1000,0,6,1.0,"127,137,161,146,135,137,157",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.38467684388160706,1000,0.009770000000000001,0.05,-0.014495860226452351
366,0.0,1000,False,-0.022171927616000175,-0.0027497748378664255,3.232024755561724e-05,1.9438673257827759,3.5883899727195967e-06,0.001901801209896803,0.0005680979209155917,6.515023780820345e-05,0.00039860513834088715,0.0017533481184991277,0.00023822807499962166,0.0,0.0,0.0,-0.0014166830806061625,0.004424614831805229,0.0014166830806061625,-0.006245821714401245,0.013548627495765686,-0.0008792431908659637,-0.004445813596248627,0.0019794870167970657,-1.9444324970245361,-2.040522336959839,-1.7892053127288818,1.9438673257827759,1.9429655075073242,1.9442123174667358,1000,0,6,1.0,"135,124,160,144,135,155,147",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.4037818908691406,1000,0.009770000000000001,0.05,-0.014798687864094972
367,0.0,1000,False,-0.02174244448542595,-0.0023183829616755247,3.007406667165924e-05,1.9439393281936646,2.944897914858302e-06,0.0016144434921443462,0.0006072853423767928,5.3899454312460116e-05,0.0003196021568982784,0.001450746521436494,0.0001670813841098588,0.0,0.0,0.0,-0.0011893154587596655,0.003834255738183856,0.0011893154587596655,-0.008906766772270203,0.017312057316303253,-0.000617820885963738,-0.004583325237035751,0.0023843813687562943,-1.944062352180481,-2.0369882583618164,-1.79026460647583,1.9439393281936646,1.9428834915161133,1.9442028999328613,1000,0,6,1.0,"134,126,161,146,134,166,133",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.4255613684654236,1000,0.009770000000000001,0.05,-0.014635942410677671
368,0.0,1000,False,-0.023665141314268112,-0.004244054201990366,3.5215580282965675e-05,1.943910002708435,4.035373422084376e-06,0.0029705141205340624,0.0009644463143872091,8.328584722815485e-05,0.000533660826152523,0.002740174985559428,0.0003057910802342764,0.0,0.0,0.0,-0.0021920762956142426,0.00437309592962265,0.0021920762956142426,-0.006303906440734863,0.015077769756317139,-0.001130585209466517,-0.004506807774305344,0.00235879048705101,-1.94040048122406,-2.0348761081695557,-1.7919905185699463,1.943910002708435,1.9431877136230469,1.944209098815918,1000,0,6,1.0,"124,152,185,147,153,133,106",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.38954803347587585,1000,0.009770000000000001,0.05,-0.014692302606999875
369,0.0,1000,False,-0.02279875986278057,-0.003373249201104045,2.8169008146505803e-05,1.9439903497695923,3.0668193176097702e-06,0.002299143699929118,0.0006969956799330935,6.212267227561079e-05,0.0003982268171506918,0.002142187669398093,0.00022101456308400107,0.0,0.0,0.0,-0.0017384043894708157,0.004083358217030764,0.0017384043894708157,-0.005394920706748962,0.014532551169395447,-0.0008166440529748797,-0.0037253033369779587,0.0021212492138147354,-1.946165919303894,-2.0346639156341553,-1.7940073013305664,1.9439903497695923,1.9431613683700562,1.944223165512085,1000,0,6,1.0,"149,142,155,154,125,146,129",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.40517136454582214,1000,0.009770000000000001,0.05,-0.014564898051321506
370,0.2116,876,True,0.021279748529195786,0.03930280730128288,0.0023280128370970488,1.9439921379089355,0.0025285454466938972,0.027330176904797554,0.0078021381529265335,0.0014653224685922518,0.0033448698315132344,0.025112553529110983,0.006487646757649575,0.024151653051376343,3.208594716852531e-05,0.21160000562667847,0.020193584263324738,0.024721385911107063,0.003958071582019329,-0.005226202309131622,0.02255292236804962,-0.0001568134466651827,-0.004578875377774239,0.002266930416226387,-1.9431756734848022,-2.0343525409698486,-1.7914239168167114,1.9439921379089355,1.9431865215301514,1.9442827701568604,876,0,6,1.0,"146,115,160,116,110,102,127",0.0,0.2116,1,1,0.001141552511415525,876,1.0,True,True,88,0.0,0.4146312475204468,876,0.02035,0.1,-0.012900592060759664
371,0.30879999999999996,768,True,0.05435848608613014,0.07030518352985382,0.005785905756056309,1.9439668655395508,0.006000128109008074,0.04915681108832359,0.01551868542672684,0.002365542170131882,0.0019434859932817793,0.045324201350520885,0.010578585756348414,0.04019051045179367,0.00013863560161553323,0.30880001187324524,0.03630930930376053,0.038674574345350266,0.003881199052557349,-0.004548013210296631,0.024384193122386932,-7.315154653042555e-05,-0.003893433138728142,0.002616792917251587,-1.9431312084197998,-2.038604497909546,-1.7907953262329102,1.9439668655395508,1.9429965019226074,1.9442622661590576,768,0,6,1.0,"82,106,129,107,109,117,118",0.0,0.30879999999999996,1,1,0.0013020833333333333,768,1.0,True,True,77,0.0,0.4170231223106384,768,0.03579,0.15,-0.009165369113907218
372,0.28359999999999996,796,True,0.0390811562538147,0.05576413497328758,0.004526722244918346,1.943981647491455,0.00493478961288929,0.03916711360216141,0.012110394699754053,0.0022221661535718877,0.003011019847621464,0.035883478799395574,0.009261347090852733,0.03561621904373169,9.609251719666645e-05,0.28360000252723694,0.02867247723042965,0.03390631452202797,0.006943744607269764,-0.003687247633934021,0.023516424000263214,0.0009180475026369095,-0.00325859896838665,0.003211498260498047,-1.9436663389205933,-2.0368635654449463,-1.7952358722686768,1.943981647491455,1.9429744482040405,1.9442921876907349,796,0,6,1.0,"113,95,127,120,114,114,113",0.0,0.28359999999999996,1,1,0.001256281407035176,796,1.0,True,True,80,0.0,0.3870714008808136,796,0.04997,0.2,-0.00665071252733469
373,0.0,1000,False,-0.03419557586312294,-0.014801761135458946,9.127758676186204e-05,1.9440085887908936,6.280313755269162e-06,0.009809416718780994,0.002692650985021755,0.00011811912070536599,0.00037478568359651494,0.009408186027536885,0.0005530880289722193,0.0,0.0,0.0,-0.0076074847020208836,0.007702413946390152,0.0076074847020208836,-0.0021998658776283264,0.02716878056526184,0.0020548654720187187,-0.001425011083483696,0.004310699179768562,-1.945792555809021,-2.0340840816497803,-1.7953943014144897,1.9440085887908936,1.9431428909301758,1.9442938566207886,1000,0,6,1.0,"120,157,155,125,160,145,138",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3904403746128082,1000,0.04997,0.2,-0.007677391078323126
374,0.0,1000,False,-0.033452108502388,-0.014053303748369217,8.042571425903589e-05,1.9440186023712158,1.1707839803420939e-05,0.00938892550766468,0.0026418666637505464,0.00017960060724868352,0.0006439740576585442,0.008942401469147687,0.0008711922784663213,0.0,0.0,0.0,-0.007241606246680021,0.007451646029949188,0.007241606246680021,-0.004233524203300476,0.02099185436964035,0.0032337356824427843,-0.0011239461600780487,0.0051930490881204605,-1.9408413171768188,-2.034071445465088,-1.7930324077606201,1.9440186023712158,1.9431273937225342,1.9442992210388184,1000,0,6,1.0,"157,118,188,133,127,147,130",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3891148269176483,1000,0.04997,0.2,-0.008930131839588285
375,0.7867,237,True,0.6122282147407532,0.5592038631439209,0.12040650099515915,1.9439046382904053,0.12260141223669052,0.38060808181762695,0.1033881694576033,0.019249258934939287,0.037747116815092144,0.3552729308306671,0.07848040418663223,0.3012790083885193,0.07340337336063385,0.7867000102996826,0.2878672480583191,0.2878672480583191,0.013411748223006725,0.0009546279907226562,0.03289255499839783,0.003485201159492135,0.00016760267317295074,0.006129426881670952,-1.94761323928833,-2.0339159965515137,-1.7937582731246948,1.9439046382904053,1.9431002140045166,1.9442808628082275,237,0,6,1.0,"40,28,30,44,30,43,22",0.0,0.7867,1,1,0.004219409282700422,237,1.0,True,True,24,0.0,0.41850703954696655,237,0.089305,0.25,0.022365679731592536
376,0.0,1000,False,-0.04492168873548508,-0.025583814829587936,0.00019392016110941768,1.9441124200820923,6.287758878897876e-05,0.017015231773257256,0.004670075852641503,0.00046380491927506656,0.0006892584632137465,0.0162024055024438,0.0021214132816203515,0.0,0.0,0.0,-0.013177094981074333,0.013177094981074333,0.013177094981074333,0.008357293903827667,0.028660349547863007,0.007880152203142643,0.0057589150965213776,0.009093454107642174,-1.9429458379745483,-2.0377578735351562,-1.804513931274414,1.9441124200820923,1.9434055089950562,1.9443031549453735,1000,0,6,1.0,"146,125,166,141,144,155,123",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.38296520709991455,1000,0.079535,0.2,0.01845627217553556
377,0.0,1000,False,-0.0680767372250557,-0.04899296164512634,0.0006864401511847973,1.9440299272537231,0.00013307762856129557,0.03187594190239906,0.008198772928689854,0.0006454917472086407,0.0005603222884396754,0.03063626206537601,0.0030894354227187283,0.0,0.0,0.0,-0.025193220004439354,0.025193220004439354,0.025193220004439354,0.013571150600910187,0.044066548347473145,0.011464238166809082,0.008589407429099083,0.013907298445701599,-1.9460723400115967,-2.040642261505127,-1.8032337427139282,1.9440299272537231,1.9433624744415283,1.9443321228027344,1000,0,6,1.0,"151,133,151,135,149,141,140",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3731955885887146,1000,0.079535,0.2,0.01581532950513065
378,0.0,1000,False,-0.06619390845298767,-0.0470816045999527,0.0006177409668453038,1.9440762996673584,0.00019591013551689684,0.0306503027677536,0.007781403967794739,0.0007645582928202712,0.0006592538263089714,0.029388474155401245,0.0037668575861188117,0.0,0.0,0.0,-0.024208325892686844,0.024208325892686844,0.024208325892686844,0.017665453255176544,0.04039647430181503,0.013973906636238098,0.012199876829981804,0.015661295503377914,-1.944955587387085,-2.042778730392456,-1.8078118562698364,1.9440762996673584,1.9434006214141846,1.944310188293457,1000,0,6,1.0,"148,132,162,143,134,131,150",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3651757538318634,1000,0.079535,0.2,0.01299360771663487
379,0.0,1000,False,-0.08103109896183014,-0.062157075852155685,0.0010803575860336423,1.9440438747406006,0.000262424407992512,0.0400342121720314,0.009674531473141564,0.0008891992152429591,0.0007232553053566786,0.0385850029482114,0.004361799936268031,0.0,0.0,0.0,-0.03194086626172066,0.03194086626172066,0.03194086626172066,0.020833440124988556,0.051302921026945114,0.016175491735339165,0.013973398134112358,0.018142616376280785,-1.945642352104187,-2.0484519004821777,-1.8087596893310547,1.9440438747406006,1.9433714151382446,1.94431471824646,1000,0,6,1.0,"146,142,158,137,145,143,129",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.36917874217033386,1000,0.079535,0.2,0.009966586297377945
380,0.12970000000000004,967,True,-0.05262541398406029,-0.033719807863235474,0.0009311985922977328,1.9440906047821045,0.0006970459944568574,0.021691231057047844,0.005301191294520733,0.0002394682461998191,0.0008588197081774072,0.020977483568418467,0.001247852505091732,0.013411822728812695,7.880278644734062e-06,0.12970000505447388,-0.017346683889627457,0.02722277119755745,0.030758507549762726,0.022996466606855392,0.05500875413417816,0.01780323125422001,0.015524910762906075,0.020519530400633812,-1.9463595151901245,-2.0471205711364746,-1.8138439655303955,1.9440906047821045,1.9434946775436401,1.9442697763442993,967,0,6,1.0,"146,132,151,130,134,129,145",0.0,0.12970000000000004,1,1,0.001034126163391934,967,1.0,True,True,97,0.0,0.3659968078136444,967,0.08602,0.25,0.00797313153743744
381,0.0,1000,False,-0.08010948449373245,-0.06121840700507164,0.0010236145462840796,1.9440709352493286,0.0003782726125791669,0.039580948650836945,0.009871721583681823,0.0010327634931890778,0.001252764689715235,0.03793572206857949,0.005238857585631134,0.0,0.0,0.0,-0.031469400972127914,0.031469400972127914,0.031469400972127914,0.02452579140663147,0.047666411846876144,0.0194396935403347,0.017400134354829788,0.0208132304251194,-1.9452273845672607,-2.052450180053711,-1.8142527341842651,1.9440709352493286,1.9434988498687744,1.9442917108535767,1000,0,6,1.0,"123,144,161,142,159,126,145",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.354152113199234,1000,0.08602,0.25,0.0048980281688272955
382,0.0,1000,False,-0.07768241316080093,-0.058752354234457016,0.0009372835629619658,1.9441065788269043,0.0004236685927025974,0.0380304753780365,0.0096600425190594,0.0010689273964498403,0.0007869616756909327,0.036339070649338744,0.0055417360625399665,0.0,0.0,0.0,-0.03022094815969467,0.03022094815969467,0.03022094815969467,0.025480419397354126,0.04772595316171646,0.02057616226375103,0.01936931721866131,0.02167976088821888,-1.9447722434997559,-2.0481700897216797,-1.8148887157440186,1.9441065788269043,1.9436134099960327,1.9442698955535889,1000,0,6,1.0,"135,136,165,131,145,144,144",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.35340726375579834,1000,0.08602,0.25,0.0018843988887965678
383,0.0,1000,False,-0.08403343707323074,-0.06522525101900101,0.001169968512840569,1.9440416097640991,0.00047247554175555706,0.042085468769073486,0.010379238591870293,0.0011562517581405116,0.001191391336116307,0.04032928773023951,0.00585239491134361,0.0,0.0,0.0,-0.03359003737568855,0.03359003737568855,0.03359003737568855,0.025915957987308502,0.055405519902706146,0.02172483503818512,0.019809378311038017,0.024058790877461433,-1.9419007301330566,-2.0518577098846436,-1.8176721334457397,1.9440416097640991,1.943467617034912,1.9443087577819824,1000,0,6,1.0,"140,117,171,151,148,129,144",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.36671212315559387,1000,0.08602,0.25,-0.0014471543952822685
384,0.0,1000,False,-0.0793549120426178,-0.0604628324508667,0.0009984963107854128,1.9440635442733765,0.0004930957220494747,0.03900308534502983,0.009362495884399238,0.001190670252321596,0.0009596649510960211,0.037356624968616574,0.005977305762044242,0.0,0.0,0.0,-0.031084220856428146,0.031084220856428146,0.031084220856428146,0.025884006172418594,0.050582513213157654,0.022197766229510307,0.020693479105830193,0.024003436788916588,-1.9443384408950806,-2.055372714996338,-1.8211159706115723,1.9440635442733765,1.943547010421753,1.9442827701568604,1000,0,6,1.0,"153,120,157,155,134,138,143",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3573577105998993,1000,0.08602,0.25,-0.004505659267306328
385,0.0,1000,False,-0.08046537637710571,-0.06160451099276543,0.0010592277394607663,1.9440420866012573,0.0004994430928491056,0.0399031862616539,0.009956498568004186,0.001188593915015465,0.0009841614708569124,0.03813850270653943,0.006017104311097153,0.0,0.0,0.0,-0.03169789910316467,0.03169789910316467,0.03169789910316467,0.025437552481889725,0.06220053508877754,0.022341420873999596,0.021080749109387398,0.023929405957460403,-1.9435938596725464,-2.0526914596557617,-1.8235180377960205,1.9440420866012573,1.943535566329956,1.9442371129989624,1000,0,6,1.0,"137,127,163,160,137,132,144",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3576282560825348,1000,0.08602,0.25,-0.007278641127049923
386,0.0,1000,False,-0.07487712055444717,-0.05591300502419472,0.0008516651578247547,1.9440407752990723,0.0005045679863542318,0.03644297644495964,0.009286017618002783,0.0011923497310767192,0.0009857996288239205,0.03468322177002469,0.006044910661421956,0.0,0.0,0.0,-0.02878059446811676,0.02878059446811676,0.02878059446811676,0.024559475481510162,0.04943543300032616,0.02245335467159748,0.021080737933516502,0.024329515174031258,-1.9424928426742554,-2.056612491607666,-1.822316288948059,1.9440407752990723,1.9435017108917236,1.9442015886306763,1000,0,6,1.0,"122,134,166,146,153,150,129",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3507915437221527,1000,0.08602,0.25,-0.009913900773972273
387,0.0,1000,False,-0.07588312029838562,-0.056937579065561295,0.0008887748117558658,1.9440076351165771,0.0005014955531805754,0.03708730638027191,0.00952724614680421,0.0011672849471026571,0.0010241272840520593,0.03529871848768402,0.006024023060611247,0.0,0.0,0.0,-0.029269637539982796,0.029269637539982796,0.029269637539982796,0.023143518716096878,0.04899473488330841,0.02238580770790577,0.020432043820619583,0.02401411160826683,-1.9452288150787354,-2.0540521144866943,-1.8258397579193115,1.9440076351165771,1.9434566497802734,1.9442368745803833,1000,0,6,1.0,"127,129,155,161,142,133,153",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3591122627258301,1000,0.08602,0.25,-0.012620934564620257
388,0.0,1000,False,-0.06870832294225693,-0.04965337738394737,0.0006747284205630422,1.944024920463562,0.0004793836851604283,0.032562337815761566,0.008208733084670333,0.0011579942096914253,0.0009267784956372522,0.030919872377901916,0.0058893244584315215,0.0,0.0,0.0,-0.025561660528182983,0.025561660528182983,0.025561660528182983,0.02143816277384758,0.04827161133289337,0.02188662625849247,0.01986558362841606,0.02353116311132908,-1.9424656629562378,-2.055351734161377,-1.8263051509857178,1.944024920463562,1.9435588121414185,1.9442209005355835,1000,0,6,1.0,"148,117,171,144,139,133,148",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3712957203388214,1000,0.08602,0.25,-0.014873093646019696
389,0.0,1000,False,-0.06729701161384583,-0.04822810739278793,0.0006497513386420906,1.9439952373504639,0.00046168817789293826,0.03166286647319794,0.00811031228503035,0.0011553244512892379,0.0009101349185226829,0.030019811696493554,0.005779956517835583,0.0,0.0,0.0,-0.024798722937703133,0.024798722937703133,0.024798722937703133,0.019476257264614105,0.05477644130587578,0.0214809812605381,0.020215462893247604,0.023451481014490128,-1.9450104236602783,-2.056528091430664,-1.8252522945404053,1.9439952373504639,1.9437166452407837,1.944170594215393,1000,0,6,1.0,"134,145,156,145,138,159,123",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3602820038795471,1000,0.08602,0.25,-0.01709800623357296
390,0.0,1000,False,-0.07288788259029388,-0.05391325429081917,0.0008403653046116233,1.9439866542816162,0.0004505222605075687,0.035108767449855804,0.008779552273287604,0.001138333402468302,0.0010262835570794772,0.03347539203149195,0.00570912275697534,0.0,0.0,0.0,-0.02775578200817108,0.02775578200817108,0.02775578200817108,0.017266131937503815,0.049592211842536926,0.02120988629758358,0.019761523231863976,0.023681022226810455,-1.9428125619888306,-2.0573108196258545,-1.8238632678985596,1.9439866542816162,1.9434608221054077,1.9442251920700073,1000,0,6,1.0,"126,130,159,168,135,151,131",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3608283996582031,1000,0.07544,0.2,-0.021806387789547445
391,0.39339999999999997,674,True,0.05570067837834358,0.0696793720126152,0.008960884995758533,1.9439586400985718,0.0098044965416193,0.04604613780975342,0.012149120410193998,0.0021254681562118414,0.00571419170880338,0.04275950994598037,0.010348934761180867,0.05830129608511925,0.0004542799142654985,0.39340001344680786,0.03556989133358002,0.05343674123287201,0.02273140661418438,0.014815092086791992,0.05000685900449753,0.02017528936266899,0.01869042217731476,0.02164192870259285,-1.9479049444198608,-2.057891607284546,-1.8253432512283325,1.9439586400985718,1.9434125423431396,1.9442105293273926,674,0,6,1.0,"100,97,95,84,100,105,93",0.0,0.39339999999999997,1,1,0.001483679525222552,674,1.0,True,True,68,0.0,0.3556102216243744,674,0.07966999999999999,0.2,-0.02173927817493677
392,0.24219999999999997,842,True,-0.011805781163275242,0.006086353212594986,0.0025147339329123497,1.9439550638198853,0.0029004807583987713,0.0053618536330759525,0.0019386959908271812,0.0005478277071252883,0.001978045557208154,0.0037769071814936633,0.0025520822159296303,0.028758786618709564,5.168636926100589e-05,0.24220000207424164,0.0031046103686094284,0.03354699909687042,0.025654179975390434,0.01318376511335373,0.054212793707847595,0.019969724118709564,0.017586158588528633,0.023814959451556206,-1.9431238174438477,-2.058830499649048,-1.8224852085113525,1.9439550638198853,1.9432899951934814,1.944176197052002,842,0,6,1.0,"118,100,141,126,112,125,120",0.0,0.24219999999999997,1,1,0.0011876484560570072,842,1.0,True,True,85,0.0,0.3468054533004761,842,0.0776,0.2,-0.02428362504579127
393,0.0,1000,False,-0.06928162276744843,-0.05025094375014305,0.0007369977538473904,1.9439680576324463,0.0004049877170473337,0.03270867466926575,0.00815220324025289,0.0010763169741764608,0.0008945478074767419,0.031179221695074245,0.005412638150323329,0.0,0.0,0.0,-0.025805428624153137,0.025805428624153137,0.025805428624153137,0.011732377111911774,0.04519102722406387,0.020109836012125015,0.018584663048386574,0.0218554325401783,-1.9477232694625854,-2.0609238147735596,-1.8259470462799072,1.9439680576324463,1.9432936906814575,1.9441790580749512,1000,0,6,1.0,"156,140,139,132,153,140,140",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3592316508293152,1000,0.0776,0.2,-0.02603792739100754
394,0.8839,129,True,1.04841148853302,0.9157373905181885,0.25586700439453125,1.9439635276794434,0.24180179834365845,0.6052610278129578,0.15694049884718428,0.023517711202950077,0.03644491613845621,0.5697049307811433,0.12355391945096687,0.49780088663101196,0.24417909979820251,0.883899986743927,0.4712073802947998,0.4712073802947998,0.02659355290234089,0.012452676892280579,0.0445292629301548,0.01982988230884075,0.018289858475327492,0.02059820480644703,-1.9445390701293945,-2.0529141426086426,-1.8249386548995972,1.9439635276794434,1.9433879852294922,1.9442251920700073,129,0,6,1.0,"16,14,22,19,17,16,25",0.0,0.8839,1,1,0.007751937984496124,129,1.0,True,True,13,0.0,0.3573029637336731,129,0.12179500000000001,0.25,0.028055252460762858
395,0.0,1000,False,-0.06373012065887451,-0.04463515430688858,0.0005890580941922963,1.9439976215362549,0.0005048564053140581,0.02937363088130951,0.0071210027428620605,0.0011957318911358138,0.001304076958663708,0.027793640033026767,0.006040263871936481,0.0,0.0,0.0,-0.023026149719953537,0.023026149719953537,0.023026149719953537,0.014623872935771942,0.04761497676372528,0.022451886907219887,0.02107369713485241,0.02475545182824135,-1.9394192695617676,-2.0632808208465576,-1.8266165256500244,1.9439976215362549,1.943476676940918,1.9442148208618164,1000,0,6,1.0,"129,107,173,145,158,151,137",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.35398533940315247,1000,0.08246,0.2,-0.0057426643092185255
396,0.0,1000,False,-0.07522139698266983,-0.05629650875926018,0.0009018537239171565,1.9440404176712036,0.0006458547431975603,0.03655141592025757,0.00895302341988621,0.00130643453751638,0.0007423644512913866,0.0347404922417212,0.006832992464349025,0.0,0.0,0.0,-0.028958840295672417,0.028958840295672417,0.028958840295672417,0.018413208425045013,0.052423086017370224,0.02540014311671257,0.024083683267235756,0.02815227583050728,-1.944212794303894,-2.064253091812134,-1.8273963928222656,1.9440404176712036,1.9434949159622192,1.9442193508148193,1000,0,6,1.0,"139,128,163,143,136,151,140",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3506406545639038,1000,0.08246,0.2,-0.007257649721577763
397,0.0,1000,False,-0.08360342681407928,-0.06483348459005356,0.0011891670292243361,1.9440596103668213,0.0007606715080328286,0.0417371466755867,0.009870623141655786,0.0014894085205394859,0.0014530968808293089,0.039814635981893526,0.00741789199816343,0.0,0.0,0.0,-0.03329184278845787,0.03329184278845787,0.03329184278845787,0.021354135125875473,0.05567270517349243,0.02756640315055847,0.026224285364151,0.030297204852104187,-1.9467262029647827,-2.0633668899536133,-1.8282169103622437,1.9440596103668213,1.943518877029419,1.9442846775054932,1000,0,6,1.0,"141,144,136,158,151,147,123",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3473818898200989,1000,0.08246,0.2,-0.008033984201028943
398,0.0,1000,False,-0.09069568663835526,-0.07206720858812332,0.0014503715792670846,1.944057583808899,0.0008690892718732357,0.046212147921323776,0.011163626390942084,0.0014915815681471913,0.0011044888159595305,0.044097296420254506,0.007932194991260159,0.0,0.0,0.0,-0.03704677149653435,0.03704677149653435,0.03704677149653435,0.023588530719280243,0.05638033151626587,0.029469262808561325,0.027891818434000015,0.03187054023146629,-1.9454299211502075,-2.0628015995025635,-1.824432373046875,1.944057583808899,1.9435505867004395,1.9442884922027588,1000,0,6,1.0,"147,137,165,136,135,138,142",0.0,0.0,0,0,0.0,0,0.0,False,False,100,0.0,0.3413712680339813,1000,0.08246,0.2,-0.009259073110297323
